product_type,baseline_emission,product_emission,abatement_cost_per_tco2,project_lifetime_years,verification_cost_per_year,annual_steel_production_tonnes,willingness_to_pay_multiplier,customer_segment,allocation_method,volume_tonnes,export_market,premium_per_tonne_steel,premium_per_tCO2,total_premium_for_volume,co2_savings_per_t,amortized_abatement_per_t,amortized_verification_per_t,base_premium_per_t,segment_allocation_multiplier,total_multiplier,domestic_premium_per_t,carbon_price_export,free_allowance_factor,export_carbon_component
Other,2.36,0.0,7000,10,20000000,100000,1.2,automotive,certificate,1000,Domestic,2666.88,1130.03,2666880.0,2.36,1652.0,200.0,1852.0,1.2,1.44,2666.88,0.0,0.0,0.0
Other,2.36,0.0,7000,10,20000000,100000,1.2,automotive,certificate,1000,EU (CBAM),18006.88,7630.03,18006880.0,2.36,1652.0,200.0,1852.0,1.2,1.44,2666.88,6500.0,0.0,15340.0
Other,2.36,0.0,7000,10,20000000,100000,1.2,automotive,certificate,1000,South Korea,3740.68,1585.03,3740680.0,2.36,1652.0,200.0,1852.0,1.2,1.44,2666.88,650.0,0.3,1073.8
Other,2.36,0.0,7000,10,20000000,100000,1.2,automotive,certificate,1000,Japan,2751.84,1166.03,2751840.0,2.36,1652.0,200.0,1852.0,1.2,1.44,2666.88,180.0,0.8,84.96
Other,2.36,0.0,7000,10,20000000,100000,1.2,construction,physical,1000,Domestic,2683.55,1137.1,2683548.0,2.36,1652.0,200.0,1852.0,1.208,1.449,2683.55,0.0,0.0,0.0
Other,2.36,0.0,7000,10,20000000,100000,1.2,construction,physical,1000,EU (CBAM),18023.55,7637.1,18023548.0,2.36,1652.0,200.0,1852.0,1.208,1.449,2683.55,6500.0,0.0,15340.0
Other,2.36,0.0,7000,10,20000000,100000,1.2,construction,physical,1000,South Korea,3757.35,1592.1,3757348.0,2.36,1652.0,200.0,1852.0,1.208,1.449,2683.55,650.0,0.3,1073.8
Other,2.36,0.0,7000,10,20000000,100000,1.2,construction,physical,1000,Japan,2768.51,1173.1,2768508.0,2.36,1652.0,200.0,1852.0,1.208,1.449,2683.55,180.0,0.8,84.96
Other,2.36,0.0,7000,10,20000000,100000,1.2,construction,certificate,1000,Domestic,2333.52,988.78,2333520.0,2.36,1652.0,200.0,1852.0,1.05,1.26,2333.52,0.0,0.0,0.0
Other,2.36,0.0,7000,10,20000000,100000,1.2,construction,certificate,1000,EU (CBAM),17673.52,7488.78,17673520.0,2.36,1652.0,200.0,1852.0,1.05,1.26,2333.52,6500.0,0.0,15340.0
Other,2.36,0.0,7000,10,20000000,100000,1.2,construction,certificate,1000,South Korea,3407.32,1443.78,3407320.0,2.36,1652.0,200.0,1852.0,1.05,1.26,2333.52,650.0,0.3,1073.8
Other,2.36,0.0,7000,10,20000000,100000,1.2,construction,certificate,1000,Japan,2418.48,1024.78,2418480.0,2.36,1652.0,200.0,1852.0,1.05,1.26,2333.52,180.0,0.8,84.96
Other,2.36,0.0,7000,10,20000000,100000,1.2,other,physical,1000,Domestic,2555.76,1082.95,2555760.0,2.36,1652.0,200.0,1852.0,1.15,1.38,2555.76,0.0,0.0,0.0
Other,2.36,0.0,7000,10,20000000,100000,1.2,other,physical,1000,EU (CBAM),17895.76,7582.95,17895760.0,2.36,1652.0,200.0,1852.0,1.15,1.38,2555.76,6500.0,0.0,15340.0
Other,2.36,0.0,7000,10,20000000,100000,1.2,other,physical,1000,South Korea,3629.56,1537.95,3629560.0,2.36,1652.0,200.0,1852.0,1.15,1.38,2555.76,650.0,0.3,1073.8
Other,2.36,0.0,7000,10,20000000,100000,1.2,other,physical,1000,Japan,2640.72,1118.95,2640720.0,2.36,1652.0,200.0,1852.0,1.15,1.38,2555.76,180.0,0.8,84.96
Other,2.36,0.0,7000,10,20000000,100000,1.2,other,certificate,1000,Domestic,2222.4,941.69,2222400.0,2.36,1652.0,200.0,1852.0,1.0,1.2,2222.4,0.0,0.0,0.0
Other,2.36,0.0,7000,10,20000000,100000,1.2,other,certificate,1000,EU (CBAM),17562.4,7441.69,17562400.0,2.36,1652.0,200.0,1852.0,1.0,1.2,2222.4,6500.0,0.0,15340.0
Other,2.36,0.0,7000,10,20000000,100000,1.2,other,certificate,1000,South Korea,3296.2,1396.69,3296200.0,2.36,1652.0,200.0,1852.0,1.0,1.2,2222.4,650.0,0.3,1073.8
Other,2.36,0.0,7000,10,20000000,100000,1.2,other,certificate,1000,Japan,2307.36,977.69,2307360.0,2.36,1652.0,200.0,1852.0,1.0,1.2,2222.4,180.0,0.8,84.96
Other,2.36,0.6,3000,10,20000000,100000,1.0,automotive,physical,1000,Domestic,1004.64,570.82,1004640.0,1.76,528.0,200.0,728.0,1.38,1.38,1004.64,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,automotive,physical,1000,EU (CBAM),12444.64,7070.82,12444640.0,1.76,528.0,200.0,728.0,1.38,1.38,1004.64,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,automotive,physical,1000,South Korea,1805.44,1025.82,1805440.0,1.76,528.0,200.0,728.0,1.38,1.38,1004.64,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.0,automotive,physical,1000,Japan,1068.0,606.82,1068000.0,1.76,528.0,200.0,728.0,1.38,1.38,1004.64,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.0,automotive,certificate,1000,Domestic,873.6,496.36,873600.0,1.76,528.0,200.0,728.0,1.2,1.2,873.6,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,automotive,certificate,1000,EU (CBAM),12313.6,6996.36,12313600.0,1.76,528.0,200.0,728.0,1.2,1.2,873.6,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,automotive,certificate,1000,South Korea,1674.4,951.36,1674400.0,1.76,528.0,200.0,728.0,1.2,1.2,873.6,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.0,automotive,certificate,1000,Japan,936.96,532.36,936960.0,1.76,528.0,200.0,728.0,1.2,1.2,873.6,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.0,construction,physical,1000,Domestic,879.06,499.47,879060.0,1.76,528.0,200.0,728.0,1.208,1.208,879.06,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,construction,physical,1000,EU (CBAM),12319.06,6999.47,12319060.0,1.76,528.0,200.0,728.0,1.208,1.208,879.06,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,construction,physical,1000,South Korea,1679.86,954.47,1679860.0,1.76,528.0,200.0,728.0,1.208,1.208,879.06,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.0,construction,physical,1000,Japan,942.42,535.47,942420.0,1.76,528.0,200.0,728.0,1.208,1.208,879.06,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.0,construction,certificate,1000,Domestic,764.4,434.32,764400.0,1.76,528.0,200.0,728.0,1.05,1.05,764.4,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,construction,certificate,1000,EU (CBAM),12204.4,6934.32,12204400.0,1.76,528.0,200.0,728.0,1.05,1.05,764.4,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,construction,certificate,1000,South Korea,1565.2,889.32,1565200.0,1.76,528.0,200.0,728.0,1.05,1.05,764.4,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.0,construction,certificate,1000,Japan,827.76,470.32,827760.0,1.76,528.0,200.0,728.0,1.05,1.05,764.4,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.0,other,physical,1000,Domestic,837.2,475.68,837200.0,1.76,528.0,200.0,728.0,1.15,1.15,837.2,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,other,physical,1000,EU (CBAM),12277.2,6975.68,12277200.0,1.76,528.0,200.0,728.0,1.15,1.15,837.2,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,other,physical,1000,South Korea,1638.0,930.68,1638000.0,1.76,528.0,200.0,728.0,1.15,1.15,837.2,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.0,other,physical,1000,Japan,900.56,511.68,900560.0,1.76,528.0,200.0,728.0,1.15,1.15,837.2,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.0,other,certificate,1000,Domestic,728.0,413.64,728000.0,1.76,528.0,200.0,728.0,1.0,1.0,728.0,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,other,certificate,1000,EU (CBAM),12168.0,6913.64,12168000.0,1.76,528.0,200.0,728.0,1.0,1.0,728.0,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.0,other,certificate,1000,South Korea,1528.8,868.64,1528800.0,1.76,528.0,200.0,728.0,1.0,1.0,728.0,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.0,other,certificate,1000,Japan,791.36,449.64,791360.0,1.76,528.0,200.0,728.0,1.0,1.0,728.0,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.1,automotive,physical,1000,Domestic,1105.1,627.9,1105104.0,1.76,528.0,200.0,728.0,1.38,1.518,1105.1,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,automotive,physical,1000,EU (CBAM),12545.1,7127.9,12545104.0,1.76,528.0,200.0,728.0,1.38,1.518,1105.1,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,automotive,physical,1000,South Korea,1905.9,1082.9,1905904.0,1.76,528.0,200.0,728.0,1.38,1.518,1105.1,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.1,automotive,physical,1000,Japan,1168.46,663.9,1168464.0,1.76,528.0,200.0,728.0,1.38,1.518,1105.1,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.1,automotive,certificate,1000,Domestic,960.96,546.0,960960.0,1.76,528.0,200.0,728.0,1.2,1.32,960.96,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,automotive,certificate,1000,EU (CBAM),12400.96,7046.0,12400960.0,1.76,528.0,200.0,728.0,1.2,1.32,960.96,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,automotive,certificate,1000,South Korea,1761.76,1001.0,1761760.0,1.76,528.0,200.0,728.0,1.2,1.32,960.96,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.1,automotive,certificate,1000,Japan,1024.32,582.0,1024320.0,1.76,528.0,200.0,728.0,1.2,1.32,960.96,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.1,construction,physical,1000,Domestic,966.97,549.41,966966.0,1.76,528.0,200.0,728.0,1.208,1.328,966.97,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,construction,physical,1000,EU (CBAM),12406.97,7049.41,12406966.0,1.76,528.0,200.0,728.0,1.208,1.328,966.97,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,construction,physical,1000,South Korea,1767.77,1004.41,1767766.0,1.76,528.0,200.0,728.0,1.208,1.328,966.97,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.1,construction,physical,1000,Japan,1030.33,585.41,1030326.0,1.76,528.0,200.0,728.0,1.208,1.328,966.97,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.1,construction,certificate,1000,Domestic,840.84,477.75,840840.0,1.76,528.0,200.0,728.0,1.05,1.155,840.84,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,construction,certificate,1000,EU (CBAM),12280.84,6977.75,12280840.0,1.76,528.0,200.0,728.0,1.05,1.155,840.84,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,construction,certificate,1000,South Korea,1641.64,932.75,1641640.0,1.76,528.0,200.0,728.0,1.05,1.155,840.84,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.1,construction,certificate,1000,Japan,904.2,513.75,904200.0,1.76,528.0,200.0,728.0,1.05,1.155,840.84,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.1,other,physical,1000,Domestic,920.92,523.25,920920.0,1.76,528.0,200.0,728.0,1.15,1.265,920.92,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,other,physical,1000,EU (CBAM),12360.92,7023.25,12360920.0,1.76,528.0,200.0,728.0,1.15,1.265,920.92,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,other,physical,1000,South Korea,1721.72,978.25,1721720.0,1.76,528.0,200.0,728.0,1.15,1.265,920.92,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.1,other,physical,1000,Japan,984.28,559.25,984280.0,1.76,528.0,200.0,728.0,1.15,1.265,920.92,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.1,other,certificate,1000,Domestic,800.8,455.0,800800.0,1.76,528.0,200.0,728.0,1.0,1.1,800.8,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,other,certificate,1000,EU (CBAM),12240.8,6955.0,12240800.0,1.76,528.0,200.0,728.0,1.0,1.1,800.8,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.1,other,certificate,1000,South Korea,1601.6,910.0,1601600.0,1.76,528.0,200.0,728.0,1.0,1.1,800.8,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.1,other,certificate,1000,Japan,864.16,491.0,864160.0,1.76,528.0,200.0,728.0,1.0,1.1,800.8,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.2,automotive,physical,1000,Domestic,1205.57,684.98,1205568.0,1.76,528.0,200.0,728.0,1.38,1.656,1205.57,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,automotive,physical,1000,EU (CBAM),12645.57,7184.98,12645568.0,1.76,528.0,200.0,728.0,1.38,1.656,1205.57,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,automotive,physical,1000,South Korea,2006.37,1139.98,2006368.0,1.76,528.0,200.0,728.0,1.38,1.656,1205.57,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.2,automotive,physical,1000,Japan,1268.93,720.98,1268928.0,1.76,528.0,200.0,728.0,1.38,1.656,1205.57,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.2,automotive,certificate,1000,Domestic,1048.32,595.64,1048320.0,1.76,528.0,200.0,728.0,1.2,1.44,1048.32,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,automotive,certificate,1000,EU (CBAM),12488.32,7095.64,12488320.0,1.76,528.0,200.0,728.0,1.2,1.44,1048.32,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,automotive,certificate,1000,South Korea,1849.12,1050.64,1849120.0,1.76,528.0,200.0,728.0,1.2,1.44,1048.32,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.2,automotive,certificate,1000,Japan,1111.68,631.64,1111680.0,1.76,528.0,200.0,728.0,1.2,1.44,1048.32,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.2,construction,physical,1000,Domestic,1054.87,599.36,1054872.0,1.76,528.0,200.0,728.0,1.208,1.449,1054.87,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,construction,physical,1000,EU (CBAM),12494.87,7099.36,12494872.0,1.76,528.0,200.0,728.0,1.208,1.449,1054.87,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,construction,physical,1000,South Korea,1855.67,1054.36,1855672.0,1.76,528.0,200.0,728.0,1.208,1.449,1054.87,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.2,construction,physical,1000,Japan,1118.23,635.36,1118232.0,1.76,528.0,200.0,728.0,1.208,1.449,1054.87,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.2,construction,certificate,1000,Domestic,917.28,521.18,917280.0,1.76,528.0,200.0,728.0,1.05,1.26,917.28,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,construction,certificate,1000,EU (CBAM),12357.28,7021.18,12357280.0,1.76,528.0,200.0,728.0,1.05,1.26,917.28,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,construction,certificate,1000,South Korea,1718.08,976.18,1718080.0,1.76,528.0,200.0,728.0,1.05,1.26,917.28,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.2,construction,certificate,1000,Japan,980.64,557.18,980640.0,1.76,528.0,200.0,728.0,1.05,1.26,917.28,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.2,other,physical,1000,Domestic,1004.64,570.82,1004640.0,1.76,528.0,200.0,728.0,1.15,1.38,1004.64,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,other,physical,1000,EU (CBAM),12444.64,7070.82,12444640.0,1.76,528.0,200.0,728.0,1.15,1.38,1004.64,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,other,physical,1000,South Korea,1805.44,1025.82,1805440.0,1.76,528.0,200.0,728.0,1.15,1.38,1004.64,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.2,other,physical,1000,Japan,1068.0,606.82,1068000.0,1.76,528.0,200.0,728.0,1.15,1.38,1004.64,180.0,0.8,63.36
Other,2.36,0.6,3000,10,20000000,100000,1.2,other,certificate,1000,Domestic,873.6,496.36,873600.0,1.76,528.0,200.0,728.0,1.0,1.2,873.6,0.0,0.0,0.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,other,certificate,1000,EU (CBAM),12313.6,6996.36,12313600.0,1.76,528.0,200.0,728.0,1.0,1.2,873.6,6500.0,0.0,11440.0
Other,2.36,0.6,3000,10,20000000,100000,1.2,other,certificate,1000,South Korea,1674.4,951.36,1674400.0,1.76,528.0,200.0,728.0,1.0,1.2,873.6,650.0,0.3,800.8
Other,2.36,0.6,3000,10,20000000,100000,1.2,other,certificate,1000,Japan,936.96,532.36,936960.0,1.76,528.0,200.0,728.0,1.0,1.2,873.6,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.0,automotive,physical,1000,Domestic,1490.4,846.82,1490400.0,1.76,880.0,200.0,1080.0,1.38,1.38,1490.4,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,automotive,physical,1000,EU (CBAM),12930.4,7346.82,12930400.0,1.76,880.0,200.0,1080.0,1.38,1.38,1490.4,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,automotive,physical,1000,South Korea,2291.2,1301.82,2291200.0,1.76,880.0,200.0,1080.0,1.38,1.38,1490.4,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.0,automotive,physical,1000,Japan,1553.76,882.82,1553760.0,1.76,880.0,200.0,1080.0,1.38,1.38,1490.4,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.0,automotive,certificate,1000,Domestic,1296.0,736.36,1296000.0,1.76,880.0,200.0,1080.0,1.2,1.2,1296.0,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,automotive,certificate,1000,EU (CBAM),12736.0,7236.36,12736000.0,1.76,880.0,200.0,1080.0,1.2,1.2,1296.0,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,automotive,certificate,1000,South Korea,2096.8,1191.36,2096800.0,1.76,880.0,200.0,1080.0,1.2,1.2,1296.0,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.0,automotive,certificate,1000,Japan,1359.36,772.36,1359360.0,1.76,880.0,200.0,1080.0,1.2,1.2,1296.0,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.0,construction,physical,1000,Domestic,1304.1,740.97,1304100.0,1.76,880.0,200.0,1080.0,1.208,1.208,1304.1,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,construction,physical,1000,EU (CBAM),12744.1,7240.97,12744100.0,1.76,880.0,200.0,1080.0,1.208,1.208,1304.1,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,construction,physical,1000,South Korea,2104.9,1195.97,2104900.0,1.76,880.0,200.0,1080.0,1.208,1.208,1304.1,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.0,construction,physical,1000,Japan,1367.46,776.97,1367460.0,1.76,880.0,200.0,1080.0,1.208,1.208,1304.1,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.0,construction,certificate,1000,Domestic,1134.0,644.32,1134000.0,1.76,880.0,200.0,1080.0,1.05,1.05,1134.0,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,construction,certificate,1000,EU (CBAM),12574.0,7144.32,12574000.0,1.76,880.0,200.0,1080.0,1.05,1.05,1134.0,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,construction,certificate,1000,South Korea,1934.8,1099.32,1934800.0,1.76,880.0,200.0,1080.0,1.05,1.05,1134.0,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.0,construction,certificate,1000,Japan,1197.36,680.32,1197360.0,1.76,880.0,200.0,1080.0,1.05,1.05,1134.0,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.0,other,physical,1000,Domestic,1242.0,705.68,1242000.0,1.76,880.0,200.0,1080.0,1.15,1.15,1242.0,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,other,physical,1000,EU (CBAM),12682.0,7205.68,12682000.0,1.76,880.0,200.0,1080.0,1.15,1.15,1242.0,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,other,physical,1000,South Korea,2042.8,1160.68,2042800.0,1.76,880.0,200.0,1080.0,1.15,1.15,1242.0,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.0,other,physical,1000,Japan,1305.36,741.68,1305360.0,1.76,880.0,200.0,1080.0,1.15,1.15,1242.0,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.0,other,certificate,1000,Domestic,1080.0,613.64,1080000.0,1.76,880.0,200.0,1080.0,1.0,1.0,1080.0,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,other,certificate,1000,EU (CBAM),12520.0,7113.64,12520000.0,1.76,880.0,200.0,1080.0,1.0,1.0,1080.0,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.0,other,certificate,1000,South Korea,1880.8,1068.64,1880800.0,1.76,880.0,200.0,1080.0,1.0,1.0,1080.0,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.0,other,certificate,1000,Japan,1143.36,649.64,1143360.0,1.76,880.0,200.0,1080.0,1.0,1.0,1080.0,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.1,automotive,physical,1000,Domestic,1639.44,931.5,1639440.0,1.76,880.0,200.0,1080.0,1.38,1.518,1639.44,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,automotive,physical,1000,EU (CBAM),13079.44,7431.5,13079440.0,1.76,880.0,200.0,1080.0,1.38,1.518,1639.44,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,automotive,physical,1000,South Korea,2440.24,1386.5,2440240.0,1.76,880.0,200.0,1080.0,1.38,1.518,1639.44,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.1,automotive,physical,1000,Japan,1702.8,967.5,1702800.0,1.76,880.0,200.0,1080.0,1.38,1.518,1639.44,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.1,automotive,certificate,1000,Domestic,1425.6,810.0,1425600.0,1.76,880.0,200.0,1080.0,1.2,1.32,1425.6,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,automotive,certificate,1000,EU (CBAM),12865.6,7310.0,12865600.0,1.76,880.0,200.0,1080.0,1.2,1.32,1425.6,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,automotive,certificate,1000,South Korea,2226.4,1265.0,2226400.0,1.76,880.0,200.0,1080.0,1.2,1.32,1425.6,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.1,automotive,certificate,1000,Japan,1488.96,846.0,1488960.0,1.76,880.0,200.0,1080.0,1.2,1.32,1425.6,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.1,construction,physical,1000,Domestic,1434.51,815.06,1434510.0,1.76,880.0,200.0,1080.0,1.208,1.328,1434.51,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,construction,physical,1000,EU (CBAM),12874.51,7315.06,12874510.0,1.76,880.0,200.0,1080.0,1.208,1.328,1434.51,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,construction,physical,1000,South Korea,2235.31,1270.06,2235310.0,1.76,880.0,200.0,1080.0,1.208,1.328,1434.51,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.1,construction,physical,1000,Japan,1497.87,851.06,1497870.0,1.76,880.0,200.0,1080.0,1.208,1.328,1434.51,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.1,construction,certificate,1000,Domestic,1247.4,708.75,1247400.0,1.76,880.0,200.0,1080.0,1.05,1.155,1247.4,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,construction,certificate,1000,EU (CBAM),12687.4,7208.75,12687400.0,1.76,880.0,200.0,1080.0,1.05,1.155,1247.4,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,construction,certificate,1000,South Korea,2048.2,1163.75,2048200.0,1.76,880.0,200.0,1080.0,1.05,1.155,1247.4,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.1,construction,certificate,1000,Japan,1310.76,744.75,1310760.0,1.76,880.0,200.0,1080.0,1.05,1.155,1247.4,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.1,other,physical,1000,Domestic,1366.2,776.25,1366200.0,1.76,880.0,200.0,1080.0,1.15,1.265,1366.2,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,other,physical,1000,EU (CBAM),12806.2,7276.25,12806200.0,1.76,880.0,200.0,1080.0,1.15,1.265,1366.2,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,other,physical,1000,South Korea,2167.0,1231.25,2167000.0,1.76,880.0,200.0,1080.0,1.15,1.265,1366.2,650.0,0.3,800.8
Other,2.36,0.6,5000,10,20000000,100000,1.1,other,physical,1000,Japan,1429.56,812.25,1429560.0,1.76,880.0,200.0,1080.0,1.15,1.265,1366.2,180.0,0.8,63.36
Other,2.36,0.6,5000,10,20000000,100000,1.1,other,certificate,1000,Domestic,1188.0,675.0,1188000.0,1.76,880.0,200.0,1080.0,1.0,1.1,1188.0,0.0,0.0,0.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,other,certificate,1000,EU (CBAM),12628.0,7175.0,12628000.0,1.76,880.0,200.0,1080.0,1.0,1.1,1188.0,6500.0,0.0,11440.0
Other,2.36,0.6,5000,10,20000000,100000,1.1,other,certificate,1000,South Korea,1988.8,1130.0,1988800.0,1.76,880.0,200.0,1080.0,1.0,1.1,1188.0,650.0,0.3,800.8
